,id,ad_delivery_start_time,ad_delivery_stop_time,ad_snapshot_url,bylines,delivery_by_region,demographic_distribution,publisher_platforms,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,page_name,page_id,impressions.lower_bound,impressions.upper_bound,spend.lower_bound,spend.upper_bound,ad_start_month,ad_start_year
5322,2763078330384479,2018-10-16,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=2763078330384479&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000287', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.104618', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.108344', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001147', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.063344', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.116334', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.00086', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.081688', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000287', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.066784', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.072803', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.092867', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000573', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.095733', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.094013', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001147', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.04414', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.055032', 'age': '65+', 'gender': 'male'}]",['facebook'],"[""Tell your legislature to back Ken Horn's plan to help small businesses & fix our roads!""]",['www.energizingmichiganseconomy.org'],"[""Ken Horn's Plan Is Good For Michigan""]",['Call your legislature today: 517-373-2400'],Citizens Energizing Michigan's Economy,591566840920364,175000,199999,2500,3000,10,2018
5323,543493982741750,2018-10-16,2018-10-23,https://www.facebook.com/ads/archive/render_ad/?id=543493982741750&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000844', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.13562', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.193668', 'age': '65+', 'gender': 'female'}, {'percentage': '0.002111', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.068602', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.206121', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.002744', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.051715', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000633', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.028074', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.032084', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.094987', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000633', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.024063', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.077256', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000422', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.010976', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.069446', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['fb.me'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,15000,19999,900,1000,10,2018
5324,215610962487426,2018-10-15,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=215610962487426&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000511', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.136399', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.161725', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001906', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.078395', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.178609', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.001634', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.062906', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000545', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.02233', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.055554', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.102631', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000545', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.03404', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.078122', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.012799', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.071348', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['www.energizingmichiganseconomy.org'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,70000,79999,3500,4000,10,2018
5325,309035319896499,2018-10-15,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=309035319896499&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000409', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.158437', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.155576', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001635', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.062704', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.181982', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000981', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.057472', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000981', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.012753', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.052649', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.135301', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000654', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.02845', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.091154', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000327', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.006867', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.051668', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['www.energizingmichiganseconomy.org'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,15000,19999,800,900,10,2018
5326,592717824519047,2018-10-15,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=592717824519047&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.001387', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.112961', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.10163', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000925', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.048098', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.123598', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.00185', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.056423', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000694', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.065441', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.07261', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.134235', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.00185', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.07261', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.128454', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001387', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.033761', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.042086', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['www.energizingmichiganseconomy.org'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,10000,14999,400,500,10,2018
5327,1960801887559507,2018-10-15,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=1960801887559507&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000879', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.093094', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.070952', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001757', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.068843', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.10188', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.001054', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.080441', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001054', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.04323', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.103638', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.107504', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000703', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.111721', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.113127', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001406', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.042176', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.056542', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['www.energizingmichiganseconomy.org'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,35000,39999,1000,1500,10,2018
5328,2160892890609418,2018-10-15,2018-10-22,https://www.facebook.com/ads/archive/render_ad/?id=2160892890609418&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.001056', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.090141', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.083386', 'age': '65+', 'gender': 'female'}, {'percentage': '0.002955', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.041165', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.101541', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.002005', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.057209', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001056', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.069453', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.08993', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.107821', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.002586', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.117743', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.146876', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.002111', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.045176', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.037788', 'age': '65+', 'gender': 'male'}]",['facebook'],['Keep energy affordable by signing our petition to support the Michigan First Energy Law.'],['energizingmichiganseconomy.org'],['Protect The Michigan First Energy Law'],['Sign Our Petition Today'],Citizens Energizing Michigan's Economy,591566840920364,25000,29999,700,800,10,2018
5329,2088425374751128,2018-10-10,2018-10-15,https://www.facebook.com/ads/archive/render_ad/?id=2088425374751128&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000316', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.104581', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.113744', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000632', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.068562', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.122275', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000632', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.081201', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000316', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.055608', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.07425', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.090995', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000632', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.091311', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.094155', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000632', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.044866', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.055292', 'age': '65+', 'gender': 'male'}]",['facebook'],"[""Tell your legislature to back Ken Horn's plan to help small businesses & fix our roads!""]",['www.energizingmichiganseconomy.org'],"[""Ken Horn's Plan Is Good For Michigan""]",['Call your legislature today: 517-373-2400'],Citizens Energizing Michigan's Economy,591566840920364,125000,149999,2000,2500,10,2018
5330,249204712606158,2018-10-10,2018-10-15,https://www.facebook.com/ads/archive/render_ad/?id=249204712606158&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '1', 'region': 'Michigan'}]","[{'percentage': '0.000214', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.094912', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.073749', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.001283', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.165669', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.168662', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.001924', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.172296', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.14472', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000428', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.09363', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.082514', 'age': '45-54', 'gender': 'male'}]",['facebook'],"[""Tell your legislature to back Ken Horn's plan to help small businesses & fix our roads!""]",['www.energizingmichiganseconomy.org'],"[""Ken Horn's Plan Is Good For Michigan""]",['Call your legislature today: 517-373-2400'],Citizens Energizing Michigan's Economy,591566840920364,200000,249999,2000,2500,10,2018
5331,274095096561722,2018-10-09,2018-11-06,https://www.facebook.com/ads/archive/render_ad/?id=274095096561722&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '0.000367', 'region': 'Alabama'}, {'percentage': '0.000183', 'region': 'Rhode Island'}, {'percentage': '0.00055', 'region': 'New Jersey'}, {'percentage': '0.002201', 'region': 'New York'}, {'percentage': '0.002201', 'region': 'North Carolina'}, {'percentage': '0.004401', 'region': 'Ohio'}, {'percentage': '0.000183', 'region': 'Oklahoma'}, {'percentage': '0.000183', 'region': 'Oregon'}, {'percentage': '0.000917', 'region': 'Pennsylvania'}, {'percentage': '0.000917', 'region': 'South Carolina'}, {'percentage': '0.000183', 'region': 'Montana'}, {'percentage': '0.000734', 'region': 'Tennessee'}, {'percentage': '0.003668', 'region': 'Texas'}, {'percentage': '0.000367', 'region': 'Utah'}, {'percentage': '0.000183', 'region': 'Vermont'}, {'percentage': '0.000367', 'region': 'Virginia'}, {'percentage': '0.000917', 'region': 'Washington'}, {'percentage': '0.000183', 'region': 'West Virginia'}, {'percentage': '0.000367', 'region': 'Nevada'}, {'percentage': '0.000183', 'region': 'Missouri'}, {'percentage': '0.0011', 'region': 'Arizona'}, {'percentage': '0.00165', 'region': 'Georgia'}, {'percentage': '0.000367', 'region': 'Arkansas'}, {'percentage': '0.002934', 'region': 'California'}, {'percentage': '0.000917', 'region': 'Colorado'}, {'percentage': '0.000183', 'region': 'Connecticut'}, {'percentage': '0.000183', 'region': 'Delaware'}, {'percentage': '0.000734', 'region': 'District of Columbia'}, {'percentage': '0.005685', 'region': 'Florida'}, {'percentage': '0.003484', 'region': 'Illinois'}, {'percentage': '0.000183', 'region': 'Minnesota'}, {'percentage': '0.00165', 'region': 'Indiana'}, {'percentage': '0.000917', 'region': 'Iowa'}, {'percentage': '0.00055', 'region': 'Kentucky'}, {'percentage': '0.000367', 'region': 'Louisiana'}, {'percentage': '0.000183', 'region': 'Maryland'}, {'percentage': '0.000917', 'region': 'Massachusetts'}, {'percentage': '0.958188', 'region': 'Michigan'}, {'percentage': '0.00055', 'region': 'Wisconsin'}]","[{'percentage': '0.000182', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.106414', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.019497', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000547', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.220663', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.112792', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.004009', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.181487', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.00164', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.057762', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.031341', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.035897', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000364', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.087099', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.071064', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001093', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.048287', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.019862', 'age': '65+', 'gender': 'male'}]",['facebook'],"['Henry Yanez’s Plan: create jobs, fix our roads, affordable health care']",['www.energizingmichiganseconomy.org'],['Call your legislator'],['Support Henry’s Plan'],Citizens Energizing Michigan's Economy,591566840920364,175000,199999,1500,2000,10,2018
5332,349219632479829,2018-10-09,2018-11-06,https://www.facebook.com/ads/archive/render_ad/?id=349219632479829&access_token=EAAQ4pfUJjL4BAM58BqBtEPI7RVwMdJczpNuK1MwyZAvkY6J3UCGtoTMskwP74gUEVGeZBLbnAplZAf4CNcUG82yaxJRJCtxfYQIZAtZAwkyo4jujfbm4ZCUGQLP2hwgLZCnqA4OqDWaB0xUOkcUnu2ZBOlTDRECzgj4iJZCdLdr3kZAK1mjO7J0NHmgdZChxsFX0h6AcOcEB5aqzIIziyRGFClxVfV0YzM01epY5B8ybJeAUE1eY3MMsges,Citizens For Energizing Michigan'S Economy,"[{'percentage': '0.000236', 'region': 'Alabama'}, {'percentage': '0.000709', 'region': 'Massachusetts'}, {'percentage': '0.000236', 'region': 'Washington'}, {'percentage': '0.001182', 'region': 'Virginia'}, {'percentage': '0.001892', 'region': 'Texas'}, {'percentage': '0.000236', 'region': 'Tennessee'}, {'percentage': '0.001182', 'region': 'South Carolina'}, {'percentage': '0.000473', 'region': 'Pennsylvania'}, {'percentage': '0.000473', 'region': 'Oregon'}, {'percentage': '0.00331', 'region': 'Ohio'}, {'percentage': '0.002365', 'region': 'North Carolina'}, {'percentage': '0.002365', 'region': 'New York'}, {'percentage': '0.000236', 'region': 'New Mexico'}, {'percentage': '0.000236', 'region': 'Missouri'}, {'percentage': '0.001182', 'region': 'Minnesota'}, {'percentage': '0.967841', 'region': 'Michigan'}, {'percentage': '0.000473', 'region': 'Maryland'}, {'percentage': '0.001182', 'region': 'Arizona'}, {'percentage': '0.000473', 'region': 'Louisiana'}, {'percentage': '0.000473', 'region': 'Kentucky'}, {'percentage': '0.000236', 'region': 'Kansas'}, {'percentage': '0.000236', 'region': 'Iowa'}, {'percentage': '0.000709', 'region': 'Indiana'}, {'percentage': '0.002838', 'region': 'Illinois'}, {'percentage': '0.000236', 'region': 'Idaho'}, {'percentage': '0.000236', 'region': 'Hawaii'}, {'percentage': '0.000473', 'region': 'Georgia'}, {'percentage': '0.002601', 'region': 'Florida'}, {'percentage': '0.000473', 'region': 'District of Columbia'}, {'percentage': '0.000236', 'region': 'Delaware'}, {'percentage': '0.001419', 'region': 'Colorado'}, {'percentage': '0.00331', 'region': 'California'}, {'percentage': '0.000236', 'region': 'Wisconsin'}]","[{'percentage': '0.000235', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.002112', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.022055', 'age': '65+', 'gender': 'female'}, {'percentage': '0.026983', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.048334', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.000469', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.149226', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.06687', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.232285', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.022525', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.085641', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.001408', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.216096', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.038714', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001877', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.065931', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.01924', 'age': '65+', 'gender': 'male'}]",['facebook'],"['Henry Yanez’s Plan: create jobs, fix our roads, affordable health care']",['www.energizingmichiganseconomy.org'],['Call your legislator'],['Support Henry’s Plan'],Citizens Energizing Michigan's Economy,591566840920364,200000,249999,2500,3000,10,2018
